0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
7.184793,7.006381,6.696380,6.261112,5.709105,5.050881,4.298729,3.466435,2.569011,1.622402,0.643187,-0.351718,-1.345354,-2.321011,-3.262495,-4.154389,-4.982288,-5.733012,-6.394790,-6.957423,-7.412407,-7.753037,-7.974469,-8.073761,-8.049875,-7.903658,-7.637793,-7.256714,-6.766516,-6.174825,-5.490662,-4.724281,-3.887002,-2.991026,-2.049248,-1.075060,-0.082159,0.915652,1.904654,2.871396,3.802876,4.686705,5.511262,6.265832,6.940736,7.527436,8.018627,8.408307,8.691837,8.865970,8.928876,8.880134,8.720718,8.452961,8.080502,7.608224,7.042171,6.389458,5.658169,4.857246,3.996365,3.085819,2.136380,1.159173,0.165539,-0.833098,-1.825361,-2.800048,-3.746258,-4.653503,-5.511825,-6.311892,-7.045095,-7.703629,-8.280567,-8.769925,-9.166706,-9.466943,-9.667728,-9.767224,-9.764672,-9.660382,-9.455715,-9.153055,-8.755773,-8.268172,-7.695438,-7.043572,-6.319322,-5.530100,-4.683904,-3.789233,-2.854990,-1.890399,-0.904902,0.091928,1.090484,2.081218,3.054726,4.001843
-2.686996,-3.600975,-4.453650,-5.229800,-5.915792,-6.499792,-6.971931,-7.324433,-7.551704,-7.650378,-7.619325,-7.459619,-7.174475,-6.769143,-6.250784,-5.628308,-4.912194,-4.114286,-3.247581,-2.325998,-1.364138,-0.377051,0.620012,1.611831,2.583448,3.520384,4.408848,5.235926,5.989752,6.659660,7.236315,7.711824,8.079815,8.335505,8.475729,8.498963,8.405308,8.196463,7.875669,7.447642,6.918481,6.295562,5.587422,4.803619,3.954600,3.051543,2.106205,1.130761,0.137643,-0.860619,-1.851558,-2.822921,-3.762815,-4.659851,-5.503272,-6.283069,-6.990096,-7.616159,-8.154102,-8.597872,-8.942573,-9.184508,-9.321199,-9.351398,-9.275083,-9.093438,-8.808826,-8.424738,-7.945742,-7.377415,-6.726267,-5.999657,-5.205698,-4.353161,-3.451370,-2.510096,-1.539444,-0.549743,0.448562,1.445029,2.429318,3.391304,4.321173,5.209519,6.047436,6.826600,7.539342,8.178722,8.738581,9.213597,9.599323,9.892221,10.089683,10.190045,10.192592,10.097548,9.906067,9.620210,9.242908,8.777931
6.816091,6.422658,5.909411,5.286209,4.564754,3.758338,2.881577,1.950118,0.980345,-0.010916,-1.006700,-1.990187,-2.944985,-3.855390,-4.706632,-5.485092,-6.178503,-6.776111,-7.268822,-7.649304,-7.912070,-8.053520,-8.071965,-7.967605,-7.742497,-7.400482,-6.947092,-6.389438,-5.736076,-4.996849,-4.182727,-3.305626,-2.378218,-1.413744,-0.425814,0.571787,1.565292,2.541141,3.486160,4.387732,5.233955,6.013791,6.717191,7.335212,7.860115,8.285442,8.606077,8.818292,8.919763,8.909585,8.788252,8.557630,8.220914,7.782563,7.248228,6.624664,5.919631,5.141783,4.300558,3.406046,2.468868,1.500040,0.510841,-0.487318,-1.483032,-2.465025,-3.422278,-4.344151,-5.220488,-6.041732,-6.799013,-7.484239,-8.090174,-8.610499,-9.039870,-9.373960,-9.609492,-9.744257,-9.777120,-9.708023,-9.537965,-9.268979,-8.904097,-8.447305,-7.903488,-7.278374,-6.578456,-5.810926,-4.983588,-4.104775,-3.183261,-2.228168,-1.248871,-0.254909,0.744113,1.738617,2.719140,3.676425,4.601503,5.485777
-4.171870,-4.975402,-5.693280,-6.313042,-6.824138,-7.218067,-7.488486,-7.631262,-7.644502,-7.528529,-7.285830,-6.920967,-6.440459,-5.852629,-5.167433,-4.396266,-3.551747,-2.647499,-1.697910,-0.717895,0.277342,1.272550,2.252659,3.203007,4.109550,4.959053,5.739275,6.439124,7.048795,7.559890,7.965505,8.260305,8.440565,8.504194,8.450736,8.281342,7.998727,7.607105,7.112109,6.520684,5.840978,5.082210,4.254536,3.368895,2.436861,1.470479,0.482109,-0.515737,-1.510555,-2.490002,-3.442047,-4.355113,-5.218211,-6.021062,-6.754212,-7.409127,-7.978285,-8.455244,-8.834705,-9.112552,-9.285881,-9.353020,-9.313523,-9.168160,-8.918888,-8.568812,-8.122135,-7.584090,-6.960874,-6.259560,-5.488009,-4.654775,-3.769002,-2.840317,-1.878720,-0.894475,0.102002,1.100257,2.089902,3.060727,4.002801,4.906565,5.762932,6.563366,7.299965,7.965528,8.553619,9.058621,9.475780,9.801239,10.032066,10.166267,10.202799,10.141560,9.983384,9.730019,9.384098,8.949105,8.429329,7.829816
6.096613,5.509723,4.820458,4.041586,3.187289,2.272882,1.314519,0.328897,-0.667043,-1.656411,-2.622645,-3.549787,-4.422727,-5.227433,-5.951160,-6.582622,-7.112144,-7.531781,-7.835407,-8.018770,-8.079525,-8.017225,-7.833292,-7.530961,-7.115192,-6.592564,-5.971149,-5.260361,-4.470798,-3.614067,-2.702598,-1.749455,-0.768137,0.227610,1.223997,2.207373,3.164414,4.082296,4.948855,5.752740,6.483550,7.131949,7.689774,8.150116,8.507392,8.757391,8.897301,8.925729,8.842684,8.649565,8.349111,7.945351,7.443532,6.850036,6.172287,5.418640,4.598274,3.721066,2.797468,1.838371,0.854978,-0.141333,-1.139141,-2.127112,-3.094126,-4.029399,-4.922597,-5.763944,-6.544322,-7.255363,-7.889525,-8.440165,-8.901597,-9.269137,-9.539141,-9.709028,-9.777291,-9.743499,-9.608287,-9.373331,-9.041323,-8.615921,-8.101707,-7.504120,-6.829398,-6.084497,-5.277017,-4.415119,-3.507432,-2.562966,-1.591019,-0.601085,0.397247,1.394378,2.380797,3.347164,4.284403,5.183779,6.036978,6.836176
-5.459854,-6.114048,-6.663008,-7.097526,-7.410514,-7.597082,-7.654569,-7.582543,-7.382755,-7.059066,-6.617334,-6.065276,-5.412303,-4.669334,-3.848586,-2.963357,-2.027791,-1.056644,-0.065041,0.931762,1.918613,2.880691,3.803721,4.674172,5.479447,6.208044,6.849703,7.395532,7.838106,8.171542,8.391558,8.495500,8.482348,8.352702,8.108744,7.754178,7.294155,6.735178,6.084992,5.352460,4.547428,3.680579,2.763283,1.807438,0.825312,-0.170621,-1.167837,-2.153923,-3.116725,-4.044496,-4.926030,-5.750791,-6.509029,-7.191881,-7.791469,-8.300970,-8.714683,-9.028079,-9.237833,-9.341846,-9.339247,-9.230388,-9.016818,-8.701249,-8.287510,-7.780484,-7.186042,-6.510962,-5.762842,-4.950007,-4.081406,-3.166510,-2.215202,-1.237666,-0.244276,0.754515,1.748284,2.726750,3.679874,4.597957,5.471740,6.292488,7.052069,7.743033,8.358673,8.893081,9.341201,9.698861,9.962804,10.130712,10.201210,10.173870,10.049203,9.828643,9.514518,9.110020,8.619166,8.046743,7.398262,6.679893
5.065304,4.315577,3.485495,2.590006,1.644998,0.667003,-0.327101,-1.320383,-2.296150,-3.238215,-4.131159,-4.960565,-5.713229,-6.377352,-6.942696,-7.400712,-7.744644,-7.969593,-8.072558,-8.052440,-7.910024,-7.647927,-7.270525,-6.783851,-6.195474,-5.514361,-4.750719,-3.915823,-3.021837,-2.081624,-1.108554,-0.116303,0.881334,1.870641,2.838166,3.770894,4.656419,5.483096,6.240184,6.917967,7.507869,8.002540,8.395934,8.683361,8.861524,8.928540,8.883934,8.728628,8.464903,8.096348,7.627796,7.065247,6.415772,5.687418,4.889089,4.030434,3.121718,2.173694,1.197472,0.204381,-0.794159,-1.786769,-2.762244,-3.709671,-4.618548,-5.478895,-6.281357,-7.017297,-7.678879,-8.259142,-8.752061,-9.152603,-9.456758,-9.661577,-9.765178,-9.766759,-9.666586,-9.465978,-9.167277,-8.773811,-8.289847,-7.720534,-7.071840,-6.350479,-5.563839,-4.719892,-3.827116,-2.894397,-1.930946,-0.946195,0.050288,1.048898,2.040083,3.014435,3.962778,4.876249,5.746381,6.565171,7.325155,8.019467
-6.488958,-6.963129,-7.318012,-7.547960,-7.649551,-7.621592,-7.465090,-7.183192,-6.781080,-6.265848,-5.646339,-4.932972,-4.137534,-3.272972,-2.353160,-1.392662,-0.406499,0.590100,1.581926,2.554027,3.491919,4.381800,5.210736,5.966833,6.639393,7.219043,7.697843,8.069374,8.328799,8.472901,8.500097,8.410432,8.205545,7.888624,7.464328,6.938704,6.319080,5.613944,4.832818,3.986109,3.084967,2.141121,1.166729,0.174208,-0.823918,-1.815184,-2.787331,-3.728457,-4.627156,-5.472648,-6.254900,-6.964733,-7.593920,-8.135264,-8.582672,-8.931205,-9.177119,-9.317888,-9.352216,-9.280034,-9.102480,-8.821867,-8.441642,-7.966331,-7.401469,-6.753529,-6.029835,-5.238469,-4.388175,-3.488255,-2.548458,-1.578878,-0.589833,0.408238,1.404892,2.389787,3.352790,4.284072,5.174215,6.014290,6.795950,7.511501,8.153971,8.717170,9.195740,9.585201,9.881975,10.083416,10.187822,10.194436,10.103445,9.915964,9.634014,9.260492,8.799132,8.254459,7.631739,6.936921,6.176570,5.357806
3.775557,2.900811,1.971074,1.002678,0.012404,-0.982815,-1.966185,-2.921326,-3.832537,-4.685041,-5.465202,-6.160726,-6.760828,-7.256370,-7.639976,-7.906102,-8.051095,-8.073204,-7.972568,-7.751182,-7.412824,-6.962966,-6.408661,-5.758410,-5.022007,-4.210375,-3.335389,-2.409689,-1.446489,-0.459378,0.537873,1.531502,2.507950,3.454033,4.357122,5.205293,5.987482,6.693607,7.314688,7.842946,8.271876,8.596317,8.812487,8.918014,8.911938,8.794701,8.568117,8.235330,7.800749,7.269981,6.649734,5.947730,5.172586,4.333708,3.441160,2.505539,1.537845,0.549345,-0.448559,-1.444461,-2.427083,-3.385397,-4.308748,-5.186964,-6.010465,-6.770353,-7.458509,-8.067660,-8.591453,-9.024504,-9.362447,-9.601961,-9.740795,-9.777771,-9.712787,-9.546799,-9.281797,-8.920773,-8.467674,-7.927347,-7.305485,-6.608551,-5.843706,-5.018730,-4.141933,-3.222070,-2.268250,-1.289836,-0.296361,0.702574,1.697389,2.678617,3.636992,4.563533,5.449628,6.287105,7.068307,7.786152,8.434195,9.006677
-7.211242,-7.484061,-7.629512,-7.645641,-7.532705,-7.293126,-6.931398,-6.453970,-5.869098,-5.186677,-4.418042,-3.575758,-2.673401,-1.725317,-0.746391,0.248201,1.243224,2.223616,3.174715,4.082469,4.933628,5.715927,6.418244,7.030738,7.544968,7.953985,8.252403,8.436443,8.503960,8.454440,8.288977,8.010230,7.622357,7.130939,6.542869,5.866250,5.110259,4.285011,3.401415,2.471016,1.505839,0.518227,-0.479317,-1.474292,-2.454353,-3.407462,-4.322026,-5.187037,-5.992193,-6.728008,-7.385918,-7.958362,-8.438859,-8.822065,-9.103820,-9.281176,-9.352409,-9.317028,-9.175755,-8.930499,-8.584321,-8.141379,-7.606866,-6.986939,-6.288635,-5.519783,-4.688910,-3.805133,-2.878060,-1.917675,-0.934232,0.061863,1.060156,2.050258,3.021953,3.965297,4.870718,5.729111,6.531917,7.271209,7.939756,8.531092,9.039567,9.460390,9.789668,10.024431,10.162646,10.203229,10.146042,9.991877,9.742446,9.400344,8.969019,8.452727,7.856482,7.186003,6.447647,5.648350,4.795549,3.897114
2.292046,1.335203,0.350745,-0.644428,-1.633453,-2.599791,-3.527490,-4.401439,-5.207597,-5.933196,-6.566921,-7.099061,-7.521626,-7.828441,-8.015199,-8.079498,-8.020828,-7.840553,-7.541845,-7.129601,-6.610344,-5.992087,-5.284195,-4.497218,-3.642719,-2.733093,-1.781374,-0.801038,0.194187,1.190519,2.174310,3.132233,4.051450,4.919780,5.725849,6.459224,7.110537,7.671582,8.135411,8.496393,8.750265,8.894168,8.926655,8.847684,8.658599,8.362091,7.962138,7.463939,6.873833,6.199200,5.448361,4.630459,3.755343,2.833440,1.875623,0.893081,-0.102817,-1.100655,-2.089096,-3.057013,-3.993611,-4.888539,-5.732001,-6.514854,-7.228701,-7.865968,-8.419976,-8.885002,-9.256323,-9.530252,-9.704166,-9.776516,-9.746827,-9.615690,-9.384739,-9.056625,-8.634965,-8.124304,-7.530047,-6.858396,-6.116280,-5.311271,-4.451507,-3.545596,-2.602534,-1.631606,-0.642296,0.355808,1.353110,2.340094,3.307414,4.245983,5.147052,6.002288,6.803848,7.544444,8.217405,8.816727,9.337123,9.774063
-7.594558,-7.654697,-7.585511,-7.388688,-7.068019,-6.629293,-6.080162,-5.429971,-4.689577,-3.871140,-2.987907,-2.053980,-1.084077,-0.093293,0.903136,1.890071,2.852695,3.776729,4.648630,5.455781,6.186654,6.830956,7.379756,7.825583,8.162508,8.386197,8.493940,8.484663,8.358909,8.118802,7.767992,7.311576,6.756007,6.108980,5.379315,4.576818,3.712138,2.796615,1.842123,0.860913,-0.134553,-1.131759,-2.118290,-3.081986,-4.011089,-4.894376,-5.721288,-6.482047,-7.167761,-7.770513,-8.283444,-8.700810,-9.018039,-9.231759,-9.339824,-9.341317,-9.236540,-9.026996,-8.715353,-8.305393,-7.801958,-7.210880,-6.538899,-5.793580,-4.983217,-4.116735,-3.203583,-2.253625,-1.277033,-0.284172,0.714507,1.708585,2.687772,3.642022,4.561622,5.437296,6.260288,7.022443,7.716282,8.335068,8.872862,9.324571,9.685988,9.953819,10.125706,10.200235,10.176939,10.056291,9.839685,9.529413,9.128631,8.641320,8.072236,7.426858,6.711331,5.932396,5.097322,4.213840,3.290058,2.334391
0.687188,-0.305950,-1.298668,-2.274298,-3.216667,-4.110363,-4.940960,-5.695243,-6.361386,-6.929118,-7.389852,-7.736784,-7.964964,-8.071334,-8.054737,-7.915897,-7.657371,-7.283472,-6.800174,-6.214990,-5.536833,-4.775860,-3.943302,-3.051285,-2.112639,-1.140707,-0.149148,0.848258,1.837799,2.806021,3.739901,4.627018,5.455706,6.215195,6.895739,7.488722,7.986755,8.383746,8.674956,8.857041,8.928063,8.887499,8.736216,8.476445,8.111724,7.646839,7.087743,6.441467,5.716016,4.920262,4.063822,3.156936,2.210335,1.235113,0.242589,-0.755822,-1.748744,-2.724965,-3.673561,-4.584018,-5.446336,-6.251136,-6.989755,-7.654325,-8.237852,-8.734274,-9.138519,-9.446537,-9.655336,-9.762992,-9.768659,-9.672560,-9.475971,-9.181192,-8.791513,-8.311161,-7.745249,-7.099710,-6.381230,-5.597165,-4.755467,-3.864589,-2.933403,-1.971103,-0.987115,0.009002,1.007642,1.999252,2.974420,3.923958,4.838992,5.711037,6.532071,7.294609,7.991757,8.617276,9.165626,9.632007,10.012400,10.303587
-7.623455,-7.469729,-7.190706,-6.791501,-6.279137,-5.662393,-4.951623,-4.158555,-3.296081,-2.378027,-1.418919,-0.433741,0.562300,1.554014,2.526455,3.465142,4.356264,5.186870,5.945045,6.620060,7.202506,7.684401,8.059281,8.322259,8.470064,8.501059,8.415233,8.214171,7.901001,7.480331,6.958156,6.341753,5.639566,4.861076,4.016653,3.117415,2.175066,1.201743,0.209849,-0.788101,-1.779642,-2.752514,-3.694805,-4.595094,-5.442580,-6.227205,-6.939761,-7.571986,-8.116648,-8.567610,-8.919893,-9.169705,-9.314477,-9.352864,-9.284750,-9.111226,-8.834558,-8.458150,-7.986483,-7.425053,-6.780295,-6.059498,-5.270712,-4.422656,-3.524606,-2.586295,-1.617800,-0.629430,0.368382,1.365196,2.350664,3.314646,4.247304,5.139201,5.981391,6.765502,7.483815,8.129328,8.695821,9.177902,9.571053,9.871660,10.077041,10.185451,10.196098,10.109127,9.925616,9.647548,9.277783,8.820021,8.278753,7.659215,6.967326,6.209627,5.393211,4.525658,3.614952,2.669409,1.697599,0.708263
-0.962559,-1.945550,-2.900739,-3.812435,-4.665862,-5.447376,-6.144662,-6.746908,-7.244941,-7.631339,-7.900513,-8.048755,-8.074256,-7.977098,-7.759212,-7.424317,-6.977826,-6.426733,-5.779484,-5.045821,-4.236623,-3.363722,-2.439725,-1.477813,-0.491557,0.505290,1.498974,2.475935,3.422987,4.327486,5.177491,5.961912,6.670639,7.294655,7.826142,8.258553,8.586679,8.806691,8.916164,8.914088,8.800853,8.578222,8.249288,7.818413,7.291154,6.674180,5.975169,5.202705,4.366159,3.475570,2.541511,1.574963,0.587182,-0.410437,-1.406492,-2.389701,-3.349029,-4.273807,-5.153848,-5.979547,-6.741984,-7.433007,-8.045313,-8.572513,-9.009184,-9.350921,-9.594362,-9.737212,-9.778252,-9.717334,-9.555374,-9.294319,-8.937120,-8.487685,-7.950825,-7.332198,-6.638234,-5.876066,-5.053448,-4.178669,-3.260465,-2.307928,-1.330412,-0.337442,0.661383,1.656484,2.638389,3.597823,4.525795,5.413677,6.253279,7.036921,7.757500,8.408542,8.984259,9.479593,9.890248,10.212725,10.444342,10.583247
-7.299258,-6.940303,-6.465657,-5.883508,-5.203683,-4.437455,-3.597334,-2.696842,-1.750281,-0.772499,0.221358,1.216074,2.196603,3.148287,4.057069,4.909688,5.693860,6.398435,7.013541,7.530698,7.942912,8.244751,8.432384,8.503613,8.457868,8.296188,8.021176,7.636937,7.148996,6.564200,5.890603,5.137339,4.314486,3.432919,2.504155,1.540196,0.553369,-0.443835,-1.438919,-2.419536,-3.373641,-4.289630,-5.156476,-5.963852,-6.702248,-7.363065,-7.938706,-8.422653,-8.809519,-9.095100,-9.276401,-9.351654,-9.320319,-9.183071,-8.941774,-8.599443,-8.160191,-7.629173,-7.012504,-6.317187,-5.551019,-4.722497,-3.840715,-2.915259,-1.956098,-0.973472,0.022217,1.020520,2.011048,2.983576,3.928152,4.835189,5.695564,6.500696,7.242633,7.914117,8.508652,9.020552,9.444994,9.778047,10.016703,10.158892,10.203490,10.150319,10.000135,9.754610,9.416302,8.988625,8.475800,7.882810,7.215344,6.479733,5.682887,4.832224,3.935595,3.001211,2.037560,1.053333,0.057342,-0.941562
-2.580395,-3.508307,-4.382901,-5.190132,-5.917221,-6.552829,-7.087213,-7.512346,-7.822006,-8.011837,-8.079379,-8.024068,-7.847205,-7.551902,-7.142998,-6.626955,-6.011732,-5.306639,-4.522178,-3.669871,-2.762073,-1.811785,-0.832462,0.162190,1.158398,2.142522,3.101228,4.021671,4.891656,5.699784,6.435597,7.089692,7.653829,8.121014,8.485574,8.743198,8.890978,8.927414,8.852415,8.667274,8.374628,7.978409,7.483769,6.897001,6.225445,5.477382,4.661925,3.788892,2.868685,1.912159,0.930485,-0.064974,-1.062807,-2.051677,-3.020452,-3.958324,-4.854927,-5.700445,-6.485713,-7.202303,-7.842611,-8.399925,-8.868483,-9.243523,-9.521319,-9.699206,-9.775590,-9.749954,-9.622846,-9.395860,-9.071603,-8.653656,-8.146522,-7.555573,-6.886979,-6.147637,-5.345094,-4.487462,-3.583333,-2.641683,-1.671788,-0.683121,0.314735,1.312183,2.299705,3.267949,4.207815,5.110543,5.967781,6.771667,7.514889,8.190751,8.793220,9.316981,9.757470,10.110909,10.374329,10.545590,10.623385,10.607247
-6.639384,-6.092903,-5.445281,-4.707311,-3.891091,-3.009814,-2.077532,-1.108921,-0.119044,0.876890,1.863760,2.826757,3.751604,4.624749,5.433561,6.166488,6.813209,7.364756,7.813618,8.153821,8.380980,8.492334,8.486755,8.364730,8.128329,7.781147,7.328228,6.775973,6.132031,5.405176,4.605175,3.742641,2.828884,1.875754,0.895482,-0.099483,-1.096631,-2.083550,-3.048074,-3.978435,-4.863395,-5.692372,-6.455564,-7.144049,-7.749875,-8.266144,-8.687074,-9.008047,-9.225649,-9.337687,-9.343196,-9.242433,-9.036853,-8.729079,-8.322850,-7.822965,-7.235215,-6.566306,-5.823769,-5.015867,-4.151500,-3.240093,-2.291494,-1.315861,-0.323551,0.674992,1.669346,2.649220,3.604557,4.525632,5.403154,6.228344,6.993024,7.689690,8.311574,8.852706,9.307957,9.673085,9.944759,10.120583,10.199104,10.179816,10.063154,9.850472,9.544026,9.146937,8.663150,8.097390,7.455106,6.742413,5.966028,5.133199,4.251637,3.329433,2.374990,1.396935,0.404048,-0.594827,-1.590852,-2.575279
-4.092700,-4.924079,-5.679563,-6.347310,-6.917022,-7.380078,-7.729632,-7.960686,-8.070131,-8.056753,-7.921217,-7.666019,-7.295414,-6.815315,-6.233180,-5.557865,-4.799479,-3.969207,-3.079134,-2.142056,-1.171288,-0.180466,0.816642,1.806334,2.775156,3.710078,4.598667,5.429237,6.190995,6.874162,7.470090,7.971348,8.371801,8.666666,8.852548,8.927461,8.890828,8.743469,8.487561,8.126595,7.665308,7.109608,6.466484,5.743902,4.950698,4.096460,3.191399,2.246228,1.272021,0.280089,-0.718162,-1.711355,-2.688276,-3.637991,-4.549972,-5.414202,-6.221279,-6.962513,-7.630007,-8.216733,-8.716594,-9.124479,-9.436298,-9.649018,-9.760673,-9.770374,-9.678301,-9.485688,-9.194793,-8.808867,-8.332098,-7.769563,-7.127162,-6.411548,-5.630052,-4.790599,-3.901622,-2.971976,-2.010840,-1.027630,-0.031900,0.966747,1.958756,2.934710,3.885412,4.801974,5.675896,6.499139,7.264193,7.964141,8.592715,9.144347,9.614208,9.998244,10.293203,10.496656,10.607006,10.623494,10.546196,10.376012
-5.675963,-4.967607,-4.176790,-3.316344,-2.400043,-1.442365,-0.458257,0.537105,1.528554,2.501157,3.440439,4.332585,5.164634,5.924651,6.601882,7.186885,7.671641,8.049642,8.315954,8.467257,8.501859,8.419696,8.222297,7.912737,7.495570,6.976738,6.363472,5.664168,4.888265,4.046098,3.148751,2.207902,1.235666,0.244432,-0.753296,-1.745058,-2.718590,-3.661971,-4.563768,-5.413161,-6.200069,-6.915254,-7.550423,-8.098306,-8.552729,-8.908669,-9.162292,-9.310982,-9.353349,-9.289230,-9.119667,-8.846884,-8.474239,-8.006170,-7.448134,-6.806527,-6.088603,-5.302383,-4.456557,-3.560377,-2.623558,-1.656161,-0.668485,0.329045,1.325988,2.311995,3.276919,4.210911,5.104517,5.948775,6.735289,7.456315,8.104823,8.674559,9.160101,9.556895,9.861290,10.070566,10.182940,10.197580,10.114594,9.935021,9.660806,9.294774,8.840589,8.302709,7.686340,6.997371,6.242318,5.428251,4.562728,3.653718,2.709521,1.738698,0.749982,-0.247795,-1.245787,-2.235205,-3.207399,-4.153932
-5.432223,-6.130814,-6.734755,-7.234842,-7.623616,-7.895445,-8.046569,-8.075127,-7.981142,-7.766487,-7.434820,-6.991495,-6.443449,-5.799070,-5.068050,-4.261219,-3.390368,-2.468064,-1.507460,-0.522100,0.474279,1.467934,2.445311,3.393219,4.299005,5.150712,5.937227,6.648413,7.275221,7.809794,8.245544,8.577217,8.800938,8.914232,8.916040,8.806699,8.587923,8.262754,7.835508,7.311695,6.697940,6.001881,5.232067,4.397836,3.509197,2.576703,1.611315,0.624275,-0.373030,-1.369199,-2.352951,-3.313242,-4.239393,-5.121198,-5.949034,-6.713954,-7.407779,-8.023173,-8.553712,-8.993939,-9.339406,-9.586711,-9.733519,-9.778566,-9.721665,-9.563685,-9.306535,-8.953124,-8.507322,-7.973902,-7.358489,-6.667480,-5.907980,-5.087716,-4.214954,-3.298414,-2.347170,-1.370567,-0.378121,0.620573,1.615934,2.598487,3.558949,4.488318,5.377951,6.219641,7.005687,7.728960,8.382962,8.961877,9.460615,9.874850,10.201048,10.436494,10.579301,10.628419,10.583634,10.445562,10.215631,9.896060
-4.453882,-3.615842,-2.717193,-1.772188,-0.795629,0.197371,1.191626,2.172106,3.124165,4.033746,4.887583,5.673376,6.379955,6.997417,7.517248,7.932415,8.237439,8.428442,8.503173,8.461011,8.302938,8.031505,7.650762,7.166182,6.584562,5.913910,5.163316,4.342820,3.463262,2.536130,1.573402,0.587388,-0.409433,-1.404571,-2.385679,-3.340706,-4.258037,-5.126629,-5.936134,-6.677013,-7.340638,-7.919379,-8.406677,-8.797106,-9.086420,-9.271577,-9.350765,-9.323397,-9.190102,-8.952698,-8.614155,-8.178544,-7.650976,-7.037530,-6.345174,-5.581671,-4.755489,-3.875698,-2.951863,-1.993936,-1.012146,-0.016884,0.981402,1.972321,2.945645,3.891411,4.800020,5.662329,6.469739,7.214271,7.888642,8.486323,9.001599,9.429610,9.766391,10.008894,10.155013,10.203586,10.154394,10.008156,9.766505,9.431965,9.007912,8.498535,7.908786,7.244322,6.511448,5.717052,4.868527,3.973709,3.040791,2.078252,1.094774,0.099161,-0.899736,-1.893099,-2.872224,-3.828590,-4.753936,-5.640325
-6.540834,-7.076981,-7.504219,-7.816289,-8.008785,-8.079198,-8.026906,-7.853154,-7.560992,-7.155200,-6.642183,-6.029840,-5.327431,-4.545406,-3.695241,-2.789253,-1.840409,-0.862134,0.131884,1.127888,2.112244,3.071620,3.993164,4.864666,5.674710,6.412812,7.069538,7.636614,8.107006,8.474998,8.736233,8.887756,8.928016,8.856872,8.675567,8.386690,7.994121,7.502967,6.919478,6.250950,5.505630,4.692594,3.821631,2.903120,1.947892,0.967107,-0.027886,-1.025678,-2.014934,-2.984516,-3.923606,-4.821825,-5.669336,-6.456951,-7.176217,-7.819498,-8.380048,-8.852070,-9.230763,-9.512362,-9.694158,-9.774518,-9.752881,-9.629754,-9.406687,-9.086247,-8.671976,-8.168341,-7.580677,-6.915120,-6.178540,-5.378456,-4.522955,-3.620610,-2.680382,-1.711531,-0.723524,0.274062,1.271632,2.259664,3.228799,4.169930,5.074281,5.933484,6.739657,7.485467,8.164190,8.769768,9.296855,9.740856,10.097960,10.365165,10.540296,10.622011,10.609808,10.504015,10.305779,10.017049,9.640543,9.179724
-3.028366,-2.097749,-1.130506,-0.141656,0.853623,1.840234,2.803385,3.728801,4.602934,5.413138,6.147847,6.796712,7.350734,7.802366,8.145591,8.375977,8.490715,8.488623,8.370135,8.137268,7.793562,7.344008,6.794958,6.154011,5.429899,4.632346,3.771931,2.859931,1.908171,0.928862,-0.065563,-1.062601,-2.049842,-3.015120,-3.946656,-4.833198,-5.664145,-6.429671,-7.120824,-7.729621,-8.249126,-8.673518,-8.998138,-9.219528,-9.335449,-9.344890,-9.248062,-9.046376,-8.742408,-8.339853,-7.843470,-7.259010,-6.593142,-5.853363,-5.047908,-4.185648,-3.275987,-2.328756,-1.354097,-0.362358,0.636021,1.630621,2.611144,3.567527,4.490033,5.369354,6.196693,6.963849,7.663290,8.288220,8.832636,9.291379,9.660169,9.935638,10.115353,10.197823,10.182503,10.069789,9.860999,9.558350,9.164928,8.684644,8.122190,7.482986,6.773119,5.999280,5.168696,4.289056,3.368438,2.415229,1.438049,0.445670,-0.553067,-1.549324,-2.534348,-3.499549,-4.436566,-5.337344,-6.194194,-6.999860
-7.371739,-7.723429,-7.956905,-8.069007,-8.058468,-7.925897,-7.673730,-7.306162,-6.829047,-6.249785,-5.577177,-4.821280,-3.993232,-3.105074,-2.169566,-1.199991,-0.209964,0.786768,1.776512,2.745816,3.681650,4.571569,5.403873,6.167743,6.853376,7.452088,7.956413,8.360173,8.658543,8.848078,8.926746,8.893921,8.750370,8.498222,8.140918,7.683149,7.130779,6.490752,5.770997,4.980314,4.128260,3.225020,2.281283,1.308109,0.316793,-0.681263,-1.674686,-2.652257,-3.603037,-4.516482,-5.382559,-6.191846,-6.935625,-7.605972,-8.195825,-8.699054,-9.110510,-9.426063,-9.642640,-9.758232,-9.771909,-9.683808,-9.495122,-9.208069,-8.825857,-8.352638,-7.793453,-7.154169,-6.441407,-5.662469,-4.825257,-3.938183,-3.010082,-2.050121,-1.067705,-0.072383,0.926247,1.918629,2.895337,3.847169,4.765225,5.640988,6.466400,7.233930,7.936638,8.568228,9.123104,9.596405,9.984046,10.282742,10.490029,10.604275,10.624686,10.551304,10.384994,10.127427,9.781058,9.349095,8.835462,8.244757
